id_municipio,municipio,ano,n_consumado,n_tentativa,n_outro,n_total
3546702,Santa Gertrudes,2025,0,0,0,0
3546801,Santa Isabel,2022,0,1,0,1
3546801,Santa Isabel,2023,0,0,0,0
3546801,Santa Isabel,2024,0,0,0,0
3546801,Santa Isabel,2025,0,0,0,0
3546900,Santa Lúcia,2022,0,0,0,0
3546900,Santa Lúcia,2023,0,0,0,0
3546900,Santa Lúcia,2024,0,0,0,0
3546900,Santa Lúcia,2025,0,1,0,1
3547007,Santa Maria da Serra,2022,0,0,0,0
3547007,Santa Maria da Serra,2023,0,0,0,0
3547007,Santa Maria da Serra,2024,0,0,0,0
3547007,Santa Maria da Serra,2025,0,1,0,1
3547106,Santa Mercedes,2022,0,0,0,0
3547106,Santa Mercedes,2023,0,0,0,0
3547106,Santa Mercedes,2024,0,0,0,0
3547106,Santa Mercedes,2025,0,0,0,0
3547205,Santana da Ponte Pensa,2022,0,0,0,0
3547205,Santana da Ponte Pensa,2023,0,0,0,0
3547205,Santana da Ponte Pensa,2024,0,0,0,0
3547205,Santana da Ponte Pensa,2025,0,0,0,0
3547304,Santana de Parnaíba,2022,0,1,0,1
3547304,Santana de Parnaíba,2023,0,0,0,0
3547304,Santana de Parnaíba,2024,1,1,0,2
3547304,Santana de Parnaíba,2025,0,0,0,0
3547403,Santa Rita d'Oeste,2022,0,0,0,0
3547403,Santa Rita d'Oeste,2023,0,0,0,0
3547403,Santa Rita d'Oeste,2024,0,0,0,0
3547403,Santa Rita d'Oeste,2025,0,0,0,0
3547502,Santa Rita do Passa Quatro,2022,0,0,0,0
3547502,Santa Rita do Passa Quatro,2023,0,0,0,0
3547502,Santa Rita do Passa Quatro,2024,0,0,0,0
3547502,Santa Rita do Passa Quatro,2025,0,0,0,0
3547601,Santa Rosa de Viterbo,2022,0,0,0,0
3547601,Santa Rosa de Viterbo,2023,1,0,0,1
3547601,Santa Rosa de Viterbo,2024,1,0,0,1
3547601,Santa Rosa de Viterbo,2025,0,0,0,0
3547650,Santa Salete,2022,0,0,0,0
3547650,Santa Salete,2023,0,0,0,0
3547650,Santa Salete,2024,0,0,0,0
3547650,Santa Salete,2025,0,0,0,0
3547700,Santo Anastácio,2022,0,0,0,0
3547700,Santo Anastácio,2023,1,0,0,1
3547700,Santo Anastácio,2024,0,0,0,0
3547700,Santo Anastácio,2025,0,0,0,0
3547809,Santo André,2022,0,3,0,3
3547809,Santo André,2023,2,2,0,4
3547809,Santo André,2024,0,5,0,5
3547809,Santo André,2025,2,1,0,3
3547908,Santo Antônio da Alegria,2022,0,0,0,0
3547908,Santo Antônio da Alegria,2023,0,0,0,0
3547908,Santo Antônio da Alegria,2024,1,0,0,1
3547908,Santo Antônio da Alegria,2025,0,0,0,0
3548005,Santo Antônio de Posse,2022,0,2,0,2
3548005,Santo Antônio de Posse,2023,0,0,0,0
3548005,Santo Antônio de Posse,2024,0,1,0,1
3548005,Santo Antônio de Posse,2025,0,0,0,0
3548054,Santo Antônio do Aracanguá,2022,0,0,0,0
3548054,Santo Antônio do Aracanguá,2023,0,0,0,0
3548054,Santo Antônio do Aracanguá,2024,0,0,0,0
3548054,Santo Antônio do Aracanguá,2025,0,0,0,0
3548104,Santo Antônio do Jardim,2022,0,0,0,0
3548104,Santo Antônio do Jardim,2023,0,0,0,0
3548104,Santo Antônio do Jardim,2024,0,0,0,0
3548104,Santo Antônio do Jardim,2025,0,0,0,0
3548203,Santo Antônio do Pinhal,2022,0,0,0,0
3548203,Santo Antônio do Pinhal,2023,0,0,0,0
3548203,Santo Antônio do Pinhal,2024,0,0,0,0
3548203,Santo Antônio do Pinhal,2025,0,0,0,0
3548302,Santo Expedito,2022,0,0,0,0
3548302,Santo Expedito,2023,0,0,0,0
3548302,Santo Expedito,2024,0,0,0,0
3548302,Santo Expedito,2025,0,0,0,0
3548401,Santópolis do Aguapeí,2022,0,0,0,0
3548401,Santópolis do Aguapeí,2023,0,0,0,0
3548401,Santópolis do Aguapeí,2024,0,0,0,0
3548401,Santópolis do Aguapeí,2025,0,0,0,0
3548500,Santos,2022,0,1,0,1
3548500,Santos,2023,5,0,0,5
3548500,Santos,2024,1,3,0,4
3548500,Santos,2025,1,1,0,2
3548609,São Bento do Sapucaí,2022,0,0,0,0
3548609,São Bento do Sapucaí,2023,0,0,0,0
3548609,São Bento do Sapucaí,2024,0,0,0,0
3548609,São Bento do Sapucaí,2025,0,0,0,0
3548708,São Bernardo do Campo,2022,0,8,0,8
3548708,São Bernardo do Campo,2023,6,1,0,7
3548708,São Bernardo do Campo,2024,2,5,0,7
3548708,São Bernardo do Campo,2025,0,3,0,3
3548807,São Caetano do Sul,2022,0,1,0,1
3548807,São Caetano do Sul,2023,0,0,0,0
3548807,São Caetano do Sul,2024,1,0,0,1
3548807,São Caetano do Sul,2025,0,0,0,0
3548906,São Carlos,2022,0,6,0,6
3548906,São Carlos,2023,1,1,0,2
3548906,São Carlos,2024,0,2,0,2
3548906,São Carlos,2025,0,1,0,1
3549003,São Francisco,2022,0,0,0,0
3549003,São Francisco,2023,0,0,0,0
3549003,São Francisco,2024,0,0,0,0
3549003,São Francisco,2025,0,0,0,0
3549102,São João da Boa Vista,2022,0,1,0,1
3549102,São João da Boa Vista,2023,0,0,0,0
3549102,São João da Boa Vista,2024,0,1,0,1
3549102,São João da Boa Vista,2025,0,0,0,0
3549201,São João das Duas Pontes,2022,0,0,0,0
3549201,São João das Duas Pontes,2023,0,0,0,0
3549201,São João das Duas Pontes,2024,0,0,0,0
3549201,São João das Duas Pontes,2025,0,0,0,0
3549250,São João de Iracema,2022,0,0,0,0
3549250,São João de Iracema,2023,0,0,0,0
3549250,São João de Iracema,2024,0,0,0,0
3549250,São João de Iracema,2025,0,0,0,0
3549300,São João do Pau d'Alho,2022,0,0,0,0
3549300,São João do Pau d'Alho,2023,0,0,0,0
3549300,São João do Pau d'Alho,2024,0,0,0,0
3549300,São João do Pau d'Alho,2025,0,1,0,1
3549409,São Joaquim da Barra,2022,0,1,0,1
3549409,São Joaquim da Barra,2023,0,1,0,1
3549409,São Joaquim da Barra,2024,0,1,0,1
3549409,São Joaquim da Barra,2025,0,0,0,0
3549508,São José da Bela Vista,2022,0,0,0,0
3549508,São José da Bela Vista,2023,0,0,0,0
3549508,São José da Bela Vista,2024,0,0,0,0
3549508,São José da Bela Vista,2025,0,0,0,0
3549607,São José do Barreiro,2022,0,0,0,0
3549607,São José do Barreiro,2023,0,0,0,0
3549607,São José do Barreiro,2024,0,0,0,0
3549607,São José do Barreiro,2025,0,0,0,0
3549706,São José do Rio Pardo,2022,0,0,0,0
3549706,São José do Rio Pardo,2023,0,0,0,0
3549706,São José do Rio Pardo,2024,0,0,0,0
3549706,São José do Rio Pardo,2025,0,0,0,0
3549805,São José do Rio Preto,2022,0,5,0,5
3549805,São José do Rio Preto,2023,2,0,0,2
3549805,São José do Rio Preto,2024,6,8,0,14
3549805,São José do Rio Preto,2025,4,5,0,9
3549904,São José dos Campos,2022,0,5,0,5
3549904,São José dos Campos,2023,2,2,0,4
3549904,São José dos Campos,2024,2,5,0,7
3549904,São José dos Campos,2025,1,5,0,6
3549953,São Lourenço da Serra,2022,0,0,0,0
3549953,São Lourenço da Serra,2023,0,0,0,0
3549953,São Lourenço da Serra,2024,0,0,0,0
3549953,São Lourenço da Serra,2025,0,0,0,0
3550001,São Luís do Paraitinga,2022,0,0,0,0
3550001,São Luís do Paraitinga,2023,0,0,0,0
3550001,São Luís do Paraitinga,2024,0,0,0,0
3550001,São Luís do Paraitinga,2025,0,0,0,0
3550100,São Manuel,2022,0,0,0,0
3550100,São Manuel,2023,0,0,0,0
3550100,São Manuel,2024,1,1,0,2
3550100,São Manuel,2025,1,0,0,1
3550209,São Miguel Arcanjo,2022,0,0,0,0
3550209,São Miguel Arcanjo,2023,0,0,0,0
3550209,São Miguel Arcanjo,2024,0,1,0,1
3550209,São Miguel Arcanjo,2025,0,0,0,0
3550308,São Paulo,2022,0,84,0,84
3550308,São Paulo,2023,36,34,0,70
3550308,São Paulo,2024,46,88,0,134
3550308,São Paulo,2025,23,60,0,83
3550407,São Pedro,2022,0,0,0,0
3550407,São Pedro,2023,0,0,0,0
3550407,São Pedro,2024,0,0,0,0
3550407,São Pedro,2025,0,0,0,0
3550506,São Pedro do Turvo,2022,0,0,0,0
3550506,São Pedro do Turvo,2023,0,0,0,0
3550506,São Pedro do Turvo,2024,0,0,0,0
3550506,São Pedro do Turvo,2025,0,0,0,0
3550605,São Roque,2022,0,0,0,0
3550605,São Roque,2023,0,1,0,1
3550605,São Roque,2024,0,0,0,0
3550605,São Roque,2025,0,0,0,0
3550704,São Sebastião,2022,0,0,0,0
3550704,São Sebastião,2023,0,0,0,0
3550704,São Sebastião,2024,0,0,0,0
3550704,São Sebastião,2025,0,1,0,1
3550803,São Sebastião da Grama,2022,0,0,0,0
3550803,São Sebastião da Grama,2023,0,0,0,0
3550803,São Sebastião da Grama,2024,0,0,0,0
3550803,São Sebastião da Grama,2025,0,0,0,0
3550902,São Simão,2022,0,0,0,0
3550902,São Simão,2023,0,0,0,0
3550902,São Simão,2024,0,0,0,0
3550902,São Simão,2025,0,0,0,0
3551009,São Vicente,2022,0,3,0,3
3551009,São Vicente,2023,1,1,0,2
3551009,São Vicente,2024,1,4,0,5
3551009,São Vicente,2025,1,2,0,3
3551108,Sarapuí,2022,0,0,0,0
3551108,Sarapuí,2023,0,1,0,1
3551108,Sarapuí,2024,0,1,0,1
3551108,Sarapuí,2025,0,1,0,1
3551207,Sarutaiá,2022,0,0,0,0
3551207,Sarutaiá,2023,1,0,0,1
3551207,Sarutaiá,2024,0,0,0,0
3551207,Sarutaiá,2025,0,0,0,0
3551306,Sebastianópolis do Sul,2022,0,0,0,0
3551306,Sebastianópolis do Sul,2023,0,0,0,0
3551306,Sebastianópolis do Sul,2024,0,0,0,0
3551306,Sebastianópolis do Sul,2025,0,0,0,0
3551405,Serra Azul,2022,0,0,0,0
3551405,Serra Azul,2023,0,0,0,0
3551405,Serra Azul,2024,0,0,0,0
3551405,Serra Azul,2025,0,0,0,0
3551504,Serrana,2022,0,0,0,0
3551504,Serrana,2023,0,0,0,0
3551504,Serrana,2024,0,1,0,1
3551504,Serrana,2025,0,0,0,0
3551603,Serra Negra,2022,0,0,0,0
3551603,Serra Negra,2023,0,0,0,0
3551603,Serra Negra,2024,0,1,0,1
3551603,Serra Negra,2025,0,0,0,0
3551702,Sertãozinho,2022,0,0,0,0
3551702,Sertãozinho,2023,0,0,0,0
3551702,Sertãozinho,2024,1,1,0,2
3551702,Sertãozinho,2025,0,2,0,2
3551801,Sete Barras,2022,0,0,0,0
3551801,Sete Barras,2023,0,0,0,0
3551801,Sete Barras,2024,0,0,0,0
3551801,Sete Barras,2025,0,0,0,0
3551900,Severínia,2022,0,1,0,1
3551900,Severínia,2023,1,0,0,1
3551900,Severínia,2024,0,0,0,0
3551900,Severínia,2025,0,0,0,0
3552007,Silveiras,2022,0,0,0,0
3552007,Silveiras,2023,0,0,0,0
3552007,Silveiras,2024,0,0,0,0
3552007,Silveiras,2025,0,0,0,0
3552106,Socorro,2022,0,0,0,0
3552106,Socorro,2023,0,0,0,0
3552106,Socorro,2024,1,0,0,1
3552106,Socorro,2025,0,0,0,0
3552205,Sorocaba,2022,0,3,0,3
3552205,Sorocaba,2023,3,2,0,5
3552205,Sorocaba,2024,2,2,0,4
3552205,Sorocaba,2025,1,1,0,2
3552304,Sud Mennucci,2022,0,0,0,0
3552304,Sud Mennucci,2023,0,0,0,0
3552304,Sud Mennucci,2024,0,0,0,0
3552304,Sud Mennucci,2025,0,0,0,0
3552403,Sumaré,2022,0,3,0,3
3552403,Sumaré,2023,2,2,0,4
3552403,Sumaré,2024,3,4,0,7
3552403,Sumaré,2025,0,1,0,1
3552502,Suzano,2022,0,6,0,6
3552502,Suzano,2023,1,0,0,1
3552502,Suzano,2024,0,3,0,3
3552502,Suzano,2025,1,1,0,2
3552551,Suzanápolis,2022,0,0,0,0
3552551,Suzanápolis,2023,0,0,0,0
3552551,Suzanápolis,2024,0,0,0,0
3552551,Suzanápolis,2025,0,0,0,0
3552601,Tabapuã,2022,0,0,0,0
3552601,Tabapuã,2023,0,0,0,0
3552601,Tabapuã,2024,1,0,0,1
3552601,Tabapuã,2025,0,0,0,0
3552700,Tabatinga,2022,0,1,0,1
3552700,Tabatinga,2023,0,0,0,0
3552700,Tabatinga,2024,0,0,0,0
3552700,Tabatinga,2025,0,0,0,0
3552809,Taboão da Serra,2022,0,2,0,2
3552809,Taboão da Serra,2023,2,2,0,4
3552809,Taboão da Serra,2024,1,6,0,7
3552809,Taboão da Serra,2025,0,4,0,4
3552908,Taciba,2022,0,0,0,0
3552908,Taciba,2023,0,0,0,0
3552908,Taciba,2024,0,0,0,0
3552908,Taciba,2025,0,0,0,0
3553005,Taguaí,2022,0,0,0,0
3553005,Taguaí,2023,0,1,0,1
3553005,Taguaí,2024,0,0,0,0
3553005,Taguaí,2025,0,0,0,0
3553104,Taiaçu,2022,0,0,0,0
3553104,Taiaçu,2023,0,0,0,0
3553104,Taiaçu,2024,0,0,0,0
3553104,Taiaçu,2025,0,0,0,0
3553203,Taiúva,2022,0,0,0,0
3553203,Taiúva,2023,0,0,0,0
3553203,Taiúva,2024,0,0,0,0
3553203,Taiúva,2025,0,0,0,0
3553302,Tambaú,2022,0,1,0,1
3553302,Tambaú,2023,0,0,0,0
3553302,Tambaú,2024,0,0,0,0
3553302,Tambaú,2025,0,0,0,0
3553401,Tanabi,2022,0,0,0,0
3553401,Tanabi,2023,0,0,0,0
3553401,Tanabi,2024,0,1,0,1
3553401,Tanabi,2025,0,1,0,1
3553500,Tapiraí,2022,0,0,0,0
3553500,Tapiraí,2023,0,0,0,0
3553500,Tapiraí,2024,0,0,0,0
3553500,Tapiraí,2025,0,0,0,0
3553609,Tapiratiba,2022,0,0,0,0
3553609,Tapiratiba,2023,0,0,0,0
3553609,Tapiratiba,2024,0,0,0,0
3553609,Tapiratiba,2025,0,0,0,0
3553658,Taquaral,2022,0,0,0,0
3553658,Taquaral,2023,0,0,0,0
3553658,Taquaral,2024,0,0,0,0
3553658,Taquaral,2025,0,0,0,0
3553708,Taquaritinga,2022,0,0,0,0
3553708,Taquaritinga,2023,0,1,0,1
3553708,Taquaritinga,2024,1,1,0,2
3553708,Taquaritinga,2025,0,0,0,0
3553807,Taquarituba,2022,0,0,0,0
3553807,Taquarituba,2023,1,0,0,1
3553807,Taquarituba,2024,0,1,0,1
3553807,Taquarituba,2025,0,0,0,0
3553856,Taquarivaí,2022,0,0,0,0
3553856,Taquarivaí,2023,0,0,0,0
3553856,Taquarivaí,2024,0,0,0,0
3553856,Taquarivaí,2025,0,0,0,0
3553906,Tarabai,2022,0,0,0,0
3553906,Tarabai,2023,1,0,0,1
3553906,Tarabai,2024,0,0,0,0
3553906,Tarabai,2025,0,0,0,0
3553955,Tarumã,2022,0,0,0,0
3553955,Tarumã,2023,0,0,0,0
3553955,Tarumã,2024,0,0,0,0
3553955,Tarumã,2025,0,0,0,0
3554003,Tatuí,2022,0,1,0,1
3554003,Tatuí,2023,0,0,0,0
3554003,Tatuí,2024,1,1,0,2
3554003,Tatuí,2025,0,3,0,3
3554102,Taubaté,2022,0,2,0,2
3554102,Taubaté,2023,1,0,0,1
3554102,Taubaté,2024,0,2,0,2
3554102,Taubaté,2025,2,2,0,4
3554201,Tejupá,2022,0,0,0,0
3554201,Tejupá,2023,0,0,0,0
3554201,Tejupá,2024,0,0,0,0
3554201,Tejupá,2025,0,0,0,0
3554300,Teodoro Sampaio,2022,0,1,0,1
3554300,Teodoro Sampaio,2023,0,0,0,0
3554300,Teodoro Sampaio,2024,1,1,0,2
3554300,Teodoro Sampaio,2025,0,0,0,0
3554409,Terra Roxa,2022,0,0,0,0
3554409,Terra Roxa,2023,0,0,0,0
3554409,Terra Roxa,2024,0,0,0,0
3554409,Terra Roxa,2025,0,0,0,0
3554508,Tietê,2022,0,0,0,0
3554508,Tietê,2023,0,0,0,0
3554508,Tietê,2024,0,0,0,0
3554508,Tietê,2025,0,1,0,1
3554607,Timburi,2022,0,0,0,0
3554607,Timburi,2023,0,0,0,0
3554607,Timburi,2024,0,1,0,1
3554607,Timburi,2025,0,0,0,0
3554656,Torre de Pedra,2022,0,0,0,0
3554656,Torre de Pedra,2023,0,0,0,0
3554656,Torre de Pedra,2024,0,0,0,0
3554656,Torre de Pedra,2025,0,0,0,0
3554706,Torrinha,2022,0,0,0,0
3554706,Torrinha,2023,1,0,0,1
3554706,Torrinha,2024,0,0,0,0
3554706,Torrinha,2025,0,0,0,0
3554755,Trabiju,2022,0,0,0,0
3554755,Trabiju,2023,0,0,0,0
3554755,Trabiju,2024,0,0,0,0
3554755,Trabiju,2025,0,0,0,0
3554805,Tremembé,2022,0,0,0,0
3554805,Tremembé,2023,0,0,0,0
3554805,Tremembé,2024,0,0,0,0
3554805,Tremembé,2025,0,0,0,0
3554904,Três Fronteiras,2022,0,0,0,0
3554904,Três Fronteiras,2023,0,0,0,0
3554904,Três Fronteiras,2024,0,0,0,0
3554904,Três Fronteiras,2025,0,0,0,0
3554953,Tuiuti,2022,0,0,0,0
3554953,Tuiuti,2023,0,0,0,0
3554953,Tuiuti,2024,0,0,0,0
3554953,Tuiuti,2025,0,0,0,0
3555000,Tupã,2022,0,0,0,0
3555000,Tupã,2023,0,1,0,1
3555000,Tupã,2024,2,1,0,3
3555000,Tupã,2025,0,0,0,0
3555109,Tupi Paulista,2022,0,0,0,0
3555109,Tupi Paulista,2023,0,0,0,0
3555109,Tupi Paulista,2024,1,0,0,1
3555109,Tupi Paulista,2025,0,0,0,0
3555208,Turiúba,2022,0,0,0,0
3555208,Turiúba,2023,0,0,0,0
3555208,Turiúba,2024,0,0,0,0
3555208,Turiúba,2025,0,0,0,0
3555307,Turmalina,2022,0,0,0,0
3555307,Turmalina,2023,0,0,0,0
3555307,Turmalina,2024,0,0,0,0
3555307,Turmalina,2025,0,0,0,0
3555356,Ubarana,2022,0,0,0,0
3555356,Ubarana,2023,0,0,0,0
3555356,Ubarana,2024,0,0,0,0
3555356,Ubarana,2025,0,0,0,0
3555406,Ubatuba,2022,0,2,0,2
3555406,Ubatuba,2023,1,0,0,1
3555406,Ubatuba,2024,0,0,0,0
3555406,Ubatuba,2025,0,1,0,1
3555505,Ubirajara,2022,0,0,0,0
3555505,Ubirajara,2023,0,0,0,0
3555505,Ubirajara,2024,0,0,0,0
3555505,Ubirajara,2025,0,0,0,0
3555604,Uchoa,2022,0,0,0,0
3555604,Uchoa,2023,0,0,0,0
3555604,Uchoa,2024,0,1,0,1
3555604,Uchoa,2025,0,0,0,0
3555703,União Paulista,2022,0,0,0,0
3555703,União Paulista,2023,0,0,0,0
3555703,União Paulista,2024,0,0,0,0
3555703,União Paulista,2025,0,0,0,0
3555802,Urânia,2022,0,0,0,0
3555802,Urânia,2023,0,0,0,0
3555802,Urânia,2024,0,0,0,0
3555802,Urânia,2025,0,0,0,0
3555901,Uru,2022,0,0,0,0
3555901,Uru,2023,0,0,0,0
3555901,Uru,2024,0,0,0,0
3555901,Uru,2025,0,0,0,0
3556008,Urupês,2022,0,0,0,0
3556008,Urupês,2023,0,0,0,0
3556008,Urupês,2024,0,0,0,0
3556008,Urupês,2025,0,0,0,0
3556107,Valentim Gentil,2022,0,0,0,0
3556107,Valentim Gentil,2023,0,0,0,0
3556107,Valentim Gentil,2024,0,1,0,1
3556107,Valentim Gentil,2025,0,0,0,0
3556206,Valinhos,2022,0,0,0,0
3556206,Valinhos,2023,0,0,0,0
3556206,Valinhos,2024,0,0,0,0
3556206,Valinhos,2025,0,1,0,1
3556305,Valparaíso,2022,0,1,0,1
3556305,Valparaíso,2023,0,0,0,0
3556305,Valparaíso,2024,0,1,0,1
3556305,Valparaíso,2025,0,0,0,0
3556354,Vargem,2022,0,0,0,0
3556354,Vargem,2023,0,0,0,0
3556354,Vargem,2024,0,0,0,0
3556354,Vargem,2025,0,0,0,0
3556404,Vargem Grande do Sul,2022,0,0,0,0
3556404,Vargem Grande do Sul,2023,0,0,0,0
3556404,Vargem Grande do Sul,2024,0,0,0,0
3556404,Vargem Grande do Sul,2025,0,1,0,1
3556453,Vargem Grande Paulista,2022,0,0,0,0
3556453,Vargem Grande Paulista,2023,0,1,0,1
3556453,Vargem Grande Paulista,2024,0,0,0,0
3556453,Vargem Grande Paulista,2025,0,1,0,1
3556503,Várzea Paulista,2022,0,0,0,0
3556503,Várzea Paulista,2023,0,0,0,0
3556503,Várzea Paulista,2024,0,0,0,0
3556503,Várzea Paulista,2025,0,1,0,1
3556602,Vera Cruz,2022,0,0,0,0
3556602,Vera Cruz,2023,0,0,0,0
3556602,Vera Cruz,2024,0,0,0,0
3556602,Vera Cruz,2025,0,0,0,0
3556701,Vinhedo,2022,0,0,0,0
3556701,Vinhedo,2023,0,0,0,0
3556701,Vinhedo,2024,0,1,0,1
3556701,Vinhedo,2025,0,0,0,0
3556800,Viradouro,2022,0,0,0,0
3556800,Viradouro,2023,0,0,0,0
3556800,Viradouro,2024,0,0,0,0
3556800,Viradouro,2025,0,0,0,0
3556909,Vista Alegre do Alto,2022,0,0,0,0
3556909,Vista Alegre do Alto,2023,0,0,0,0
3556909,Vista Alegre do Alto,2024,0,0,0,0
3556909,Vista Alegre do Alto,2025,0,0,0,0
3556958,Vitória Brasil,2022,0,0,0,0
3556958,Vitória Brasil,2023,0,0,0,0
3556958,Vitória Brasil,2024,0,0,0,0
3556958,Vitória Brasil,2025,0,0,0,0
3557006,Votorantim,2022,0,0,0,0
3557006,Votorantim,2023,0,0,0,0
3557006,Votorantim,2024,0,0,0,0
3557006,Votorantim,2025,1,0,0,1
3557105,Votuporanga,2022,0,0,0,0
3557105,Votuporanga,2023,1,1,0,2
3557105,Votuporanga,2024,0,1,0,1
3557105,Votuporanga,2025,0,0,0,0
3557154,Zacarias,2022,0,0,0,0
3557154,Zacarias,2023,0,0,0,0
3557154,Zacarias,2024,0,0,0,0
3557154,Zacarias,2025,0,1,0,1
3557204,Chavantes,2022,0,0,0,0
3557204,Chavantes,2023,0,0,0,0
3557204,Chavantes,2024,1,0,0,1
3557204,Chavantes,2025,0,0,0,0
3557303,Estiva Gerbi,2022,0,0,0,0
3557303,Estiva Gerbi,2023,0,1,0,1
3557303,Estiva Gerbi,2024,0,0,0,0
3557303,Estiva Gerbi,2025,0,0,0,0
